,season,firstName,lastName,position,origin,destination,transferDate,rating,stars,eligibility,positionType
1357,2022,Jalen,Jordan,CB,Ole Miss,South Alabama,2022-01-10T22:45:00.000Z,0.84,3.0,Immediate,Defense
1358,2022,Javien,Clemmer,ATH,New Mexico State,,2021-11-17T03:59:00.000Z,0.79,2.0,Immediate,ATH
1359,2022,Isaiah,Esdale,WR,West Virginia,Rice,2022-02-02T23:24:00.000Z,0.84,3.0,Immediate,Offense
1360,2022,Caleb,Chapman,WR,Texas A&M,Oregon,2022-04-11T20:15:00.000Z,,4.0,Immediate,Offense
1361,2022,Peyton,Thompson,QB,Oklahoma State,Central Oklahoma,2022-05-03T16:29:00.000Z,,3.0,Immediate,Offense
1362,2022,Cam'ron,Jones,CB,SMU,Grambling,2022-01-10T15:09:00.000Z,0.86,3.0,Immediate,Defense
1363,2022,Hayes,Crockett,QB,Louisiana Monroe,,2022-01-24T17:48:00.000Z,,3.0,Immediate,Offense
1364,2022,Gerald,Mincey,OT,Florida,Tennessee,2021-11-29T15:57:00.000Z,0.87,3.0,Immediate,Offense
1365,2022,Jordan,Morant,S,Michigan,Mississippi State,2022-04-15T17:35:00.000Z,,4.0,Immediate,Defense
1366,2022,Luke,Lane,IOL,Indiana,Chattanooga,2022-01-25T19:15:00.000Z,,,Immediate,Offense
1367,2022,Grant,Wells,QB,Marshall,Virginia Tech,2022-01-03T16:16:00.000Z,0.87,3.0,Immediate,Offense
1368,2022,Shauntavis,Vardaman,OT,UAB,,2021-12-07T16:48:00.000Z,,,Immediate,Offense
1369,2022,Rosendo,Louis,LB,South Carolina,,2021-10-18T19:39:00.000Z,0.81,3.0,Immediate,Defense
1370,2022,Sherwin,King,S,Fresno State,,2022-04-25T14:20:00.000Z,,2.0,Immediate,Defense
1371,2022,Osita,Smith,S,Maryland,,2021-12-16T20:53:00.000Z,0.85,3.0,Immediate,Defense
1372,2022,Da'Veawn,Armstead,S,TCU,Sam Houston State,2021-12-15T21:15:00.000Z,,3.0,Immediate,Defense
1373,2022,Terion,Sugick,DL,Vanderbilt,Arkansas State,2021-11-30T14:38:00.000Z,,3.0,Immediate,Defense
1374,2022,James,Gordon IV,LB,Minnesota,South Florida,2021-11-28T16:41:00.000Z,0.81,3.0,Immediate,Defense
1375,2022,Anthony,Solomon,LB,Michigan,Arizona,2022-01-04T01:19:00.000Z,0.87,3.0,Immediate,Defense
1376,2022,Cole,Daniels,DL,South Alabama,,2022-05-02T19:18:00.000Z,,3.0,Immediate,Defense
1377,2022,Noah,Taylor,LB,Virginia,North Carolina,2021-12-06T20:54:00.000Z,0.89,3.0,Immediate,Defense
1378,2022,Lejond,Cavazos,CB,Ohio State,North Carolina,2022-04-04T21:23:00.000Z,0.88,3.0,Immediate,Defense
1379,2022,Bryce,Veasley,QB,Duquesne,,2021-11-07T02:26:00.000Z,,3.0,Immediate,Offense
1380,2022,Chase,Wyatt,P,Indiana,Ball State,2021-12-14T17:51:00.000Z,,,Immediate,P
1381,2022,Quavon,Matthews,WR,Iowa,,2021-10-04T16:36:00.000Z,0.81,3.0,Immediate,Offense
1382,2022,Isaac,Garcia,LB,Fresno State,,2021-08-09T15:22:00.000Z,0.8,3.0,SittingOne,Defense
1383,2022,Josh,Griffis,EDGE,Florida State,Jackson State,2021-08-25T09:09:00.000Z,0.82,3.0,Immediate,Defense
1384,2022,Tyler,Barnes,CB,Southern Mississippi,,2021-09-13T15:05:00.000Z,,2.0,Immediate,Defense
1385,2022,Zukudo,Igwenagu,EDGE,Rutgers,UMass,2021-10-11T15:23:00.000Z,0.79,2.0,Immediate,Defense
1386,2022,Amir,Howard,CB,Arkansas State,,2021-10-13T16:01:00.000Z,,2.0,Immediate,Defense
1387,2022,Charles,Bell VI,S,Marshall,Alabama A&M,2021-10-12T14:20:00.000Z,,3.0,Immediate,Defense
1388,2022,Spencer,Rolland,OT,Harvard,North Carolina,2021-08-03T19:53:00.000Z,0.87,3.0,Immediate,Offense
1389,2022,Corey,Suttle,DL,Iowa State,Miami (OH),2021-12-13T14:59:00.000Z,,3.0,Immediate,Defense
1390,2022,Tiyon,Evans,RB,Tennessee,Louisville,2021-11-26T13:16:00.000Z,0.9,4.0,Immediate,Offense
1391,2022,Andrew,Faoliu,WDE,Boise State,,2021-08-04T19:54:00.000Z,,3.0,Immediate,WDE
1392,2022,Chris,Miller,CB,Colorado,,2022-01-18T18:06:00.000Z,,3.0,Immediate,Defense
1393,2022,Kaemen,Marley,WR,Tennessee,,2022-01-14T15:23:00.000Z,,4.0,Immediate,Offense
1394,2022,Zxaequan,Reeves,CB,Missouri,Coastal Carolina,2022-03-23T14:33:00.000Z,,3.0,Immediate,Defense
1395,2022,Spencer,Lovell,OT,Arizona State,California,2022-04-28T23:11:00.000Z,,3.0,Immediate,Offense
1396,2022,CJ,Crump,CB,East Carolina,,2022-04-12T17:54:00.000Z,,3.0,Immediate,Defense
1397,2022,Luke,Eckardt,OT,Arizona,Colorado,2022-02-24T19:31:00.000Z,,3.0,Immediate,Offense
1398,2022,DeaMonte,Trayanum,LB,Arizona State,Ohio State,2021-11-29T23:40:00.000Z,0.88,3.0,Immediate,Defense
1399,2022,Billy,Thursland,IOL,Houston,,2021-12-08T20:17:00.000Z,,,Immediate,Offense
1400,2022,O'Cyrus,Torrence,IOL,Louisiana,Florida,2022-01-01T00:13:00.000Z,0.92,4.0,Immediate,Offense
1401,2022,Kyle,Toole,QB,Troy,Georgia Southern,2022-04-05T13:55:00.000Z,,3.0,Immediate,Offense
1402,2022,Jakari,Robinson,IOL,Memphis,,2021-11-22T16:47:00.000Z,0.8,3.0,Immediate,Offense
1403,2022,Justin,Lynch,QB,Temple,Northern Illinois,2021-12-04T04:03:00.000Z,,3.0,PendingAppeal,Offense
1404,2022,VanDarius,Cowan,LB,West Virginia,Maryland,2021-11-30T16:24:00.000Z,0.82,3.0,Immediate,Defense
1405,2022,Tremayne,Prudhomme,CB,Texas,,2021-12-17T20:26:00.000Z,,,Immediate,Defense
1406,2022,Justin,Harrington,CB,Oklahoma,Oklahoma,2021-10-01T17:30:00.000Z,0.84,3.0,Immediate,Defense
1407,2022,Ian,Mathews,DL,Auburn,Missouri,2022-01-21T20:06:00.000Z,0.85,3.0,Immediate,Defense
1408,2022,Isaiah,Velez,QB,Florida International,,2022-04-04T13:25:00.000Z,,3.0,Immediate,Offense
1409,2022,Paul,Tyson,QB,Alabama,Arizona State,2022-01-12T00:26:00.000Z,0.85,3.0,Immediate,Offense
1410,2022,Marcus,Banks,CB,Alabama,Mississippi State,2021-11-08T16:09:00.000Z,0.89,3.0,Immediate,Defense
1411,2022,Jahleel,Billingsley,TE,Alabama,Texas,2022-01-11T22:04:00.000Z,0.93,4.0,Immediate,Offense
1412,2022,Tyler,Days,CB,Boston College,,2022-02-03T16:15:00.000Z,,3.0,Immediate,Defense
1413,2022,Ben,Labrosse,S,Syracuse,,2021-12-14T18:22:00.000Z,,3.0,Immediate,Defense
1414,2022,Antonio,Fletcher,S,Arkansas State,Southern Illinois,2021-11-30T21:46:00.000Z,0.81,3.0,Immediate,Defense
1415,2022,Benny,McCray IV,CB,Florida International,,2021-11-29T06:00:00.000Z,0.81,3.0,TBD,Defense
1416,2022,Deshawn,Holt,EDGE,Maryland,Toledo,2022-01-05T19:59:00.000Z,,3.0,Immediate,Defense
1417,2022,Kobe,Hudson,WR,Auburn,UCF,2022-01-04T21:01:00.000Z,0.9,4.0,Immediate,Offense
1418,2022,Curtis,Dunlap,IOL,Minnesota,Rutgers,2021-10-12T05:00:00.000Z,0.86,3.0,Immediate,Offense
1419,2022,Raiheem,Olalekan,LB,UMass,,2021-09-15T21:39:00.000Z,,2.0,Immediate,Defense
1420,2022,Dee,Wiggins,WR,Miami,Louisville,2021-10-27T17:50:00.000Z,0.84,3.0,Immediate,Offense
1421,2022,Simi,Moala,OT,Utah,Jackson State,2021-10-27T17:42:00.000Z,0.82,3.0,Immediate,Offense
1422,2022,George,Douglas,LB,Central Michigan,Southern Illinois,2022-01-09T20:53:00.000Z,0.82,3.0,Immediate,Defense
1423,2022,Bradley,Jennings Jr.,LB,Miami,Indiana,2021-11-08T18:45:00.000Z,0.83,3.0,Immediate,Defense
1424,2022,Bryson,Smith,WR,Houston,,2021-09-20T16:29:00.000Z,,3.0,Immediate,Offense
1425,2022,Kaulana,Makaula,LB,USC,Hawai'i,2022-01-27T20:32:00.000Z,0.82,3.0,Immediate,Defense
1426,2022,Elijah,Johnson,OT,Colorado State,,2021-12-16T17:43:00.000Z,,3.0,Immediate,Offense
1427,2022,Chris,Conti,LB,Rutgers,Rice,2022-01-27T16:04:00.000Z,,3.0,Immediate,Defense
1428,2022,Akeem,Hayes,WR,Arkansas State,,2021-11-22T22:37:00.000Z,0.8,3.0,Immediate,Offense
1429,2022,John,Hughes,OT,West Virginia,,2022-05-13T20:40:00.000Z,,3.0,Immediate,Offense
1430,2022,Enzo,Jennings,S,Penn State,,2021-12-02T22:33:00.000Z,,4.0,Immediate,Defense
1431,2022,Rodney,Groce Jr.,LB,Arizona State,,2022-05-16T14:56:00.000Z,,3.0,Immediate,Defense
1432,2022,Elijah,Canion,WR,Auburn,Purdue,2021-11-30T15:05:00.000Z,0.84,3.0,Immediate,Offense
1433,2022,Noah,Cain,RB,Penn State,LSU,2022-01-13T21:17:00.000Z,0.89,3.0,Immediate,Offense
1434,2022,Marcus,Cushnie,EDGE,Florida State,UMass,2021-12-17T17:20:00.000Z,,,Immediate,Defense
1435,2022,Troy,Lewis,WR,East Carolina,James Madison,2022-04-18T19:31:00.000Z,,3.0,Immediate,Offense
1436,2022,Massimo,Biscardi,K,Coastal Carolina,Mississippi State,2022-01-19T01:12:00.000Z,,2.0,Immediate,K
1437,2022,Michael,Trigg,TE,USC,Ole Miss,2022-01-12T19:51:00.000Z,0.94,4.0,Immediate,Offense
1438,2022,Gabe,Reid,LB,Stanford,Utah,2021-12-07T18:01:00.000Z,0.85,3.0,Immediate,Defense
1439,2022,Garnett,Hollis,CB,Northwestern,Northwestern,2021-11-30T23:02:00.000Z,0.82,3.0,Immediate,Defense
1440,2022,Andre,Sam,ATH,McNeese,Marshall,2021-12-16T02:00:00.000Z,,,Immediate,ATH
1441,2022,Juwan,Burgess,S,Indiana,,2022-02-02T19:45:00.000Z,0.85,3.0,Immediate,Defense
1442,2022,Drew,Zaubi,QB,Western Kentucky,,2022-04-08T19:55:00.000Z,,,Immediate,Offense
1443,2022,Malik,Jackson,RB,Louisiana Monroe,Louisiana Monroe,2022-01-18T18:09:00.000Z,,3.0,Immediate,Offense
1444,2022,Jamel,Hamm,CB,UNLV,,2021-12-10T20:53:00.000Z,,3.0,Immediate,Defense
1445,2022,Justin,Weller,WR,Penn State,,2022-01-11T00:14:00.000Z,,2.0,Immediate,Offense
1446,2022,Jonathan,King,EDGE,Indiana,Alabama A&M,2022-02-13T13:27:00.000Z,,3.0,Immediate,Defense
1447,2022,Keyshawn,Johnson,LB,Louisiana Monroe,,2022-02-03T16:09:00.000Z,,3.0,Immediate,Defense
1448,2022,Terah,Edwards,DL,Northwestern,Illinois,2021-11-29T17:14:00.000Z,0.84,3.0,Immediate,Defense
1449,2022,Larry,Tracy III,CB,Indiana,Illinois State,2021-10-20T18:58:00.000Z,0.82,3.0,Immediate,Defense
1450,2022,Jahmyr,Gibbs,RB,Georgia Tech,Alabama,2021-11-29T19:13:00.000Z,0.98,5.0,Immediate,Offense
1451,2022,Geri,Theodore,EDGE,Toledo,,2021-11-28T18:49:00.000Z,0.8,3.0,Immediate,Defense
1452,2022,Rodney,Wright III,WR,Fresno State,,2022-04-15T16:31:00.000Z,,3.0,Immediate,Offense
1453,2022,Clyde,Price,RB,Kansas State,Akron,2022-01-07T19:17:00.000Z,,3.0,Immediate,Offense
1454,2022,Terry,Hampton,DL,Arkansas State,Arkansas,2022-04-15T22:14:00.000Z,,3.0,Immediate,Defense
1455,2022,Isaac,Ellis,IOL,Memphis,Louisiana Tech,2021-12-15T14:06:00.000Z,0.83,3.0,Immediate,Offense
1456,2022,Knox,Kadum,QB,Virginia Tech,McNeese,2021-12-01T14:21:00.000Z,0.83,3.0,Immediate,Offense
1457,2022,Craig,Burt,WR,Western Kentucky,Western Kentucky,2021-11-23T20:59:00.000Z,0.81,3.0,Immediate,Offense
1458,2022,Seth,Hodges,LB,Georgia Southern,,2021-11-02T18:56:00.000Z,,,Immediate,Defense
1459,2022,Jakovi,Bryant,CB,Florida International,,2021-11-08T19:40:00.000Z,0.79,2.0,Immediate,Defense
1460,2022,TJ,Banks,TE,West Virginia,Akron,2021-12-08T22:02:00.000Z,0.84,3.0,Immediate,Offense
1461,2022,Dylan,Deveney,TE,Georgia Tech,Pittsburgh,2022-04-02T22:53:00.000Z,,3.0,Immediate,Offense
1462,2022,Jamason,Jodway,RB,Akron,,2021-09-09T18:50:00.000Z,,,Immediate,Offense
1463,2022,Jamree,Kromah,DL,Rutgers,,2022-01-25T20:53:00.000Z,0.8,3.0,Immediate,Defense
1464,2022,Tommy,Brown,OT,Alabama,Colorado,2022-01-11T21:59:00.000Z,0.82,3.0,Immediate,Offense
1465,2022,Tee,Hodge,RB,Tennessee,Indiana State,2021-08-29T17:15:00.000Z,,3.0,Immediate,Offense
1466,2022,Sebastien,Dolcine,OG,Florida Atlantic,,2021-10-22T17:45:00.000Z,,3.0,Immediate,OG
1467,2022,Brian,Kilbane Jr,OT,Bowling Green,,2021-10-11T22:07:00.000Z,,3.0,Immediate,Offense
1468,2022,Coye,Fairman,WR,Memphis,,2021-09-07T16:11:00.000Z,,3.0,Immediate,Offense
1469,2022,Shakari,Denson,ATH,Ohio,,2021-10-20T15:52:00.000Z,,3.0,Immediate,ATH
1470,2022,CJ,Coldon,CB,Wyoming,Oklahoma,2021-12-26T23:22:00.000Z,0.88,3.0,Immediate,Defense
1471,2022,T.D.,Roof,LB,Appalachian State,Oklahoma,2022-01-05T03:07:00.000Z,0.86,3.0,Immediate,Defense
1472,2022,Jeremy,Mercier,LB,Utah,Arizona,2022-01-06T23:05:00.000Z,,3.0,Immediate,Defense
1473,2022,August,Pitre,WR,Rice,Ohio,2022-02-02T19:01:00.000Z,0.81,3.0,Immediate,Offense
1474,2022,Cam,Johnson,WR,Vanderbilt,Arizona State,2021-11-30T14:55:00.000Z,0.87,3.0,Immediate,Offense
1475,2022,Rae'quin,Lee,RB,Ball State,,2022-04-20T13:55:00.000Z,,3.0,Immediate,Offense
1476,2022,Mason,Brooks,OT,Western Kentucky,Ole Miss,2021-12-08T21:41:00.000Z,0.9,4.0,Immediate,Offense
1477,2022,Joseph,Scates,WR,Iowa State,Memphis,2021-12-06T16:53:00.000Z,0.86,3.0,Immediate,Offense
1478,2022,David,Laney,S,East Carolina,North Carolina A&T,2021-12-31T17:45:00.000Z,0.79,2.0,Immediate,Defense
1479,2022,Seaburn,Hines,OT,Georgia Southern,,2021-11-02T19:56:00.000Z,0.78,2.0,Immediate,Offense
1480,2022,Cam'Ron,McCoy,QB,Cincinnati,Eastern Michigan,2022-02-02T15:13:00.000Z,0.79,2.0,Immediate,Offense
1481,2022,Angel,King,ATH,Nevada,,2021-12-10T20:54:00.000Z,,2.0,Immediate,ATH
1482,2022,Joshia,Davis,RB,Colorado,Southern Utah,2022-01-11T22:32:00.000Z,0.84,3.0,Immediate,Offense
1483,2022,X'Zauvea,Gadlin,IOL,Tulsa,Liberty,2022-02-09T20:56:00.000Z,0.85,3.0,Immediate,Offense
1484,2022,Jonathan,Hodoh,WR,Louisiana Monroe,,2022-01-31T15:14:00.000Z,,2.0,Immediate,Offense
1485,2022,Andre,Crump,WR,San José State,UC Davis,2022-01-04T17:36:00.000Z,,3.0,Immediate,Offense
1486,2022,Matt,Valecce,QB,Colorado State,Albany,2022-01-03T22:35:00.000Z,,3.0,Immediate,Offense
1487,2022,Bo,Nix,QB,Auburn,Oregon,2021-12-13T20:53:00.000Z,0.88,3.0,Immediate,Offense
1488,2022,B.J.,Foster,S,Texas,Sam Houston State,2021-12-10T15:38:00.000Z,0.83,3.0,Immediate,Defense
1489,2022,Jordan,Jernigan,WR,Ole Miss,,2022-04-27T22:26:00.000Z,,3.0,Immediate,Offense
1490,2022,DJ,Warnell,S,UCLA,Arizona,2021-11-30T16:53:00.000Z,0.85,3.0,Immediate,Defense
1491,2022,Kolby,Phillips,CB,Tulane,,2021-11-09T21:55:00.000Z,0.8,3.0,Immediate,Defense
1492,2022,Tynan,Tucker,S,Kent State,,2022-01-16T00:58:00.000Z,,3.0,Immediate,Defense
1493,2022,Tyler,Murray,LB,Charlotte,Memphis,2022-01-11T22:34:00.000Z,,2.0,Immediate,Defense
1494,2022,Casey,Tawa,WR,Rice,,2022-01-24T15:52:00.000Z,,3.0,Immediate,Offense
1495,2022,Jalin,Cooper,WR,Toledo,,2022-04-11T19:24:00.000Z,,3.0,Immediate,Offense
1496,2022,Devonni,Reed,S,Central Michigan,South Carolina,2022-01-03T14:12:00.000Z,0.91,4.0,Immediate,Defense
1497,2022,Carlos,Carriere,WR,Maryland,Central Michigan,2021-12-31T15:53:00.000Z,0.84,3.0,Immediate,Offense
1498,2022,Jakairi,Moses,RB,Western Kentucky,Western Kentucky,2021-11-16T18:19:00.000Z,0.79,2.0,Immediate,Offense
1499,2022,Jacob,Coleman,TE,East Carolina,Middle Tennessee,2022-04-14T00:14:00.000Z,,3.0,Immediate,Offense
1500,2022,McKade,Mettauer,IOL,California,Oklahoma,2021-12-20T20:54:00.000Z,0.9,4.0,Immediate,Offense
1501,2022,LeDarrius,Cox,DL,Ole Miss,Indiana,2021-11-29T23:09:00.000Z,0.82,3.0,Immediate,Defense
1502,2022,Marco,Lee,RB,Virginia Tech,South Alabama,2022-04-25T17:31:00.000Z,0.84,3.0,Immediate,Offense
1503,2022,Simi,Bakare,RB,Missouri,Fresno State,2022-01-21T20:53:00.000Z,,3.0,Immediate,Offense
1504,2022,Khoury,Bethley,S,Hawai'i,Arizona State,2022-01-15T23:06:00.000Z,0.89,3.0,Immediate,Defense
1505,2022,Jacob,Brammer,OT,North Texas,Vanderbilt,2022-01-26T20:59:00.000Z,0.86,3.0,Immediate,Offense
1506,2022,Chris,Martinez,OT,San Diego State,Arizona State,2021-12-09T18:49:00.000Z,0.83,3.0,Immediate,Offense
1507,2022,Justin,Hayes,SDE,Samford,,2021-12-13T23:35:00.000Z,,2.0,Immediate,Defense
1508,2022,Teon,Dollard,RB,Akron,,2021-11-10T14:44:00.000Z,,3.0,Immediate,Offense
1509,2022,Kenan,Christon,RB,USC,San Diego State,2021-12-15T03:05:00.000Z,,3.0,Immediate,Offense
1510,2022,Malik,Rodgers,WR,Tulsa,,2022-03-21T18:00:00.000Z,,3.0,Immediate,Offense
1511,2022,Jaymason,Willingham,LB,Utah State,Portland State,2022-04-27T20:07:00.000Z,,3.0,Immediate,Defense
1512,2022,Eric,Shaw,WR,South Carolina,,2022-04-18T20:39:00.000Z,,4.0,Immediate,Offense
1513,2022,Michael,Statham,OT,Pittsburgh,,2022-02-07T16:23:00.000Z,0.84,3.0,Immediate,Offense
1514,2022,Warren,Bryan,DUAL,Air Force,,2022-01-14T00:44:00.000Z,0.79,2.0,Immediate,DUAL
1515,2022,Justus,Tavai,DL,Hawai'i,San Diego State,2022-01-15T14:06:00.000Z,,3.0,Immediate,Defense
1516,2022,Jakari,Norwood,RB,Illinois,Temple,2022-01-24T22:32:00.000Z,0.84,3.0,Immediate,Offense
1517,2022,Chris,Adimora,S,Texas,SMU,2021-12-10T15:37:00.000Z,0.87,3.0,Immediate,Defense
1518,2022,Jacob,Cowing,WR,UTEP,Arizona,2021-12-21T22:23:00.000Z,0.92,4.0,Immediate,Offense
1519,2022,Matthew,Anderson,OT,Louisiana,,2021-11-03T19:35:00.000Z,0.79,2.0,Immediate,Offense
1520,2022,Noah,Arinze,EDGE,Oklahoma,New Mexico State,2022-05-03T13:55:00.000Z,,3.0,Immediate,Defense
1521,2022,Leke,Asenuga,IOL,New Mexico,North Texas,2022-01-10T19:32:00.000Z,0.82,3.0,Immediate,Offense
1522,2022,Chris,Murray,DL,TCU,Sam Houston State,2021-12-15T22:09:00.000Z,,3.0,Immediate,Defense
1523,2022,Kyle,Wright,LB,Georgia State,Tennessee Tech,2022-01-08T23:04:00.000Z,0.85,3.0,Immediate,Defense
1524,2022,Michael,Washington,RB,Buffalo,Buffalo,2021-12-20T15:25:00.000Z,,2.0,Immediate,Offense
1525,2022,Slade,Roy,LS,East Carolina,LSU,2021-12-27T21:22:00.000Z,0.75,2.0,Immediate,LS
1526,2022,Julius,Lewis,DL,Fresno State,Jackson State,2022-05-10T17:06:00.000Z,,3.0,Immediate,Defense
1527,2022,Cardavion,Myers,CB,Western Kentucky,,2022-01-19T22:18:00.000Z,,3.0,Immediate,Defense
1528,2022,Fred,Orr,RB,Tennessee,,2022-01-13T00:43:00.000Z,,2.0,Immediate,Offense
1529,2022,Taisun,Phommachanh,QB,Clemson,Georgia Tech,2021-12-03T20:59:00.000Z,0.82,3.0,Immediate,Offense
1530,2022,Chase,Cota,WR,UCLA,Oregon,2022-01-17T19:51:00.000Z,0.87,3.0,Immediate,Offense
1531,2022,Charles,Finley,TE,West Virginia,,2022-02-15T21:34:00.000Z,,3.0,Immediate,Offense
1532,2022,Johnquai,Lewis,CB,Kansas,McNeese,2022-04-18T15:30:00.000Z,,3.0,Immediate,Defense
1533,2022,Cam,Lampkin,CB,Utah State,Washington State,2022-03-15T14:41:00.000Z,,3.0,Immediate,Defense
1534,2022,Larson,Workman,OT,Kansas,Texas State,2022-04-14T19:56:00.000Z,,3.0,Immediate,Offense
1535,2022,Kalen,Villanueva,OLB,Illinois,Louisiana Tech,2022-04-25T20:22:00.000Z,,3.0,Immediate,Defense
1536,2022,Matt,Hayball,P,Florida Atlantic,Vanderbilt,2022-01-19T20:53:00.000Z,,,Immediate,P
1537,2022,Davonte,Pritchard,LB,Kansas State,South Dakota,2022-01-05T17:36:00.000Z,,3.0,Immediate,Defense
1538,2022,Tre,Allen,LB,Georgia Southern,,2022-02-22T14:36:00.000Z,,3.0,Immediate,Defense
1539,2022,George,Georgopoulos,P,UMass,Mississippi State,2022-01-26T20:14:00.000Z,,2.0,Immediate,P
1540,2022,Kobe,Singleton,ATH,Southern Utah,Liberty,2022-02-03T03:26:00.000Z,,3.0,Immediate,ATH
1541,2022,Dayton,Wade,WR,Western Kentucky,,2021-10-05T13:06:00.000Z,0.8,3.0,Immediate,Offense
1542,2022,Aidan,Martin,K,Mississippi State,,2022-01-25T15:31:00.000Z,,2.0,Immediate,K
1543,2022,Danny,Lockhart,LB,USC,Ole Miss,2021-11-30T16:12:00.000Z,0.77,2.0,Immediate,Defense
1544,2022,Alec,Ogden,QB,Middle Tennessee,,2021-10-19T20:13:00.000Z,,,Immediate,Offense
1545,2022,Nick,Bags,DL,Temple,South Florida,2021-10-19T16:05:00.000Z,0.83,3.0,Immediate,Defense
1546,2022,Zeiqui,Lawton,SDE,Cincinnati,West Virginia,2021-11-11T15:44:00.000Z,0.84,3.0,Immediate,Defense
1547,2022,Stephon,Zayas,EDGE,UCF,,2021-11-01T15:33:00.000Z,0.8,3.0,Immediate,Defense
1548,2022,Daniel,Lee,WR,Buffalo,,2021-10-19T15:53:00.000Z,,2.0,Immediate,Offense
1549,2022,Nick,Moore,QB,Arizona,,2021-09-20T16:49:00.000Z,,2.0,Immediate,Offense
1550,2022,Jamie,Pettway,LB,Missouri,Florida Atlantic,2021-10-25T16:58:00.000Z,0.81,3.0,Immediate,Defense
1551,2022,Sean,Dollars,RB,Oregon,Oregon,2022-01-13T15:04:00.000Z,0.88,3.0,Immediate,Offense
1552,2022,Zareon,Hayes,LB,Appalachian State,Alabama A&M,2021-10-22T17:46:00.000Z,,3.0,Immediate,Defense
1553,2022,Tanner,Hollens,ATH,Colorado State,,2021-08-31T19:02:00.000Z,,2.0,Immediate,ATH
1554,2022,Shawn,Asbury II,S,Boston College,Old Dominion,2021-12-09T15:07:00.000Z,,3.0,Immediate,Defense
1555,2022,AJ,Abbott,WR,Wisconsin,,2022-02-01T21:02:00.000Z,,3.0,Immediate,Offense
1556,2022,Justin,Gardner,CB,Kansas State,,2022-02-10T15:41:00.000Z,0.84,3.0,Immediate,Defense
1557,2022,Justin,Moore,DL,Connecticut,,2021-11-30T16:12:00.000Z,,3.0,Immediate,Defense
1558,2022,Larry,Smith III,CB,Indiana,,2022-04-26T13:56:00.000Z,,3.0,Immediate,Defense
1559,2022,Jacques,Hunter,DL,Vanderbilt,,2022-01-24T15:38:00.000Z,,3.0,Immediate,Defense
1560,2022,Asa,Barnes,RB,East Carolina,Winston-Salem State,2022-01-07T18:17:00.000Z,,,Immediate,Offense
1561,2022,Cedrick,Dort,CB,Kentucky,Wisconsin,2022-01-06T20:14:00.000Z,0.86,3.0,Immediate,Defense
1562,2022,Jonathan,Cruz,K,Charlotte,,2022-04-05T16:37:00.000Z,,2.0,Immediate,K
1563,2022,Kevin,Williams,IOL,Northern Colorado,Nebraska,2021-12-05T21:08:00.000Z,0.86,3.0,Immediate,Offense
1564,2022,Zamari,Maxwell,CB,UCF,Incarnate Word,2021-12-27T13:14:00.000Z,0.79,2.0,Immediate,Defense
1565,2022,Gregory,Desrosiers,ATH,Louisville,UMass,2021-12-08T19:14:00.000Z,0.79,2.0,Immediate,ATH
1566,2022,Keaton,Altman,OT,McNeese,Sam Houston State,2021-12-01T16:56:00.000Z,,,Immediate,Offense
1567,2022,Hassan,Hall,RB,Louisville,Georgia Tech,2021-11-11T18:36:00.000Z,0.86,3.0,Immediate,Offense
1568,2022,Chris,Everhart,IOL,Marshall,East Tennessee State,2021-12-23T12:24:00.000Z,0.8,3.0,Immediate,Offense
1569,2022,Daniel,Foster-Allen,DL,Auburn,South Alabama,2022-01-12T22:17:00.000Z,0.83,3.0,Immediate,Defense
1570,2022,Bence,Polgar,OG,Buffalo,Missouri,2021-12-29T20:26:00.000Z,0.85,3.0,Immediate,OG
1571,2022,Jay,Maclin,WR,Missouri,North Texas,2021-12-08T20:23:00.000Z,0.81,3.0,Immediate,Offense
1572,2022,Javan,Hawes,WR,Arkansas State,,2021-11-22T22:43:00.000Z,0.79,2.0,Immediate,Offense
1573,2022,Maddox,Kopp,QB,Houston,Colorado,2021-11-15T18:23:00.000Z,0.8,3.0,Immediate,Offense
1574,2022,Walker,Hankinson,OT,Louisiana Tech,,2021-08-11T15:45:00.000Z,,2.0,Immediate,Offense
1575,2022,Lwal,Uguak,DL,Connecticut,TCU,2022-01-19T15:08:00.000Z,0.88,3.0,Immediate,Defense
1576,2022,Brayden,Wood,DL,Kansas State,Jacksonville State,2022-03-23T15:32:00.000Z,,3.0,Immediate,Defense
1577,2022,Cameron,Hairston,WR,Connecticut,,2021-11-30T18:30:00.000Z,,2.0,Immediate,Offense
1578,2022,Tahj,Gary,RB,Virginia Tech,Tulsa,2022-02-03T17:34:00.000Z,,3.0,Immediate,Offense
1579,2022,Ochaun,Mathis,EDGE,TCU,Nebraska,2022-01-12T18:30:00.000Z,0.94,4.0,Immediate,Defense
1580,2022,Keidron,Smith,CB,Ole Miss,Kentucky,2022-01-24T20:53:00.000Z,0.9,4.0,Immediate,Defense
1581,2022,Jordan,Perryman,CB,UC Davis,Washington,2021-12-15T19:20:00.000Z,0.87,3.0,Immediate,Defense
1582,2022,Chris,Edmonds,S,Samford,Arizona State,2021-12-05T00:01:00.000Z,0.87,3.0,Immediate,Defense
1583,2022,Kaden,Meredith,RB,Air Force,Sam Houston State,2021-11-29T06:00:00.000Z,,3.0,Immediate,Offense
1584,2022,Kyler,Pearson,WR,Kansas,,2022-04-15T19:41:00.000Z,,3.0,Immediate,Offense
